J-237,R30C07‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR30C07‐GAL4}attP2,Bloom 48097,Thad's Stock Request,
J-238,R11B02‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR11B02‐GAL4}attP2,Bloom 48284,Thad's Stock Request,
J-239,R78B06‐GAL4 (III),w[1118],+,"P{y[+t7.7] w[+mC]=GMR78B06‐
GAL4}attP2/TM3, Sb[1]",Bloom 48343,Thad's Stock Request,
J-240,R84G06‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR84G06‐GAL4}attP2,Bloom 48626,Thad's Stock Request,
J-241,R21H10‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR21H10‐GAL4}attP2,Bloom 48959,Thad's Stock Request,
J-242,R38D02‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR38D02‐GAL4}attP2,Bloom 49997,Thad's Stock Request,
J-243,R10A12‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR10A12‐GAL4}attP2,Bloom 47840,Thad's Stock Request,
J-244,R22H05‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR22H05‐GAL4}attP2,Bloom 49002,Thad's Stock Request,
J-245,R73A05‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR73A05‐GAL4}attP2,Bloom 39804,Thad's Stock Request,
J-246,R25H08‐GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR25H08‐GAL4}attP2,Bloom 49146,Thad's Stock Request,
J-247,R60D05-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR60D05-GAL4}attP2,Bloom 39247,"Peter's Stock Request, Expresses GAL4 under the control of DNA sequences in or near DmsR-2 (FBgn0035329)",
J-248,R56A09-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR56A09-GAL4}attP2,Bloom 39139,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near CG32778 (FBgn0262973)",
J-249,R56E03-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR56E03-GAL4}attP2,Bloom 39151,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near Mrtf (FBgn0052296)",
J-250,R82A12-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR82A12-GAL4}attP2,Bloom 40131,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near CG34367 (FBgn0085396)",
J-251,R32H01-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR32H01-GAL4}attP2,Bloom 46190,Pavan's Stock Request. Expresses GAL4 under the control of DNA sequences in or near eyg (FBgn0000625),
J-252,R82F08-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR82F08-GAL4}attP2,Bloom 47963,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near CG11085 (FBgn0030408)",
J-253,R25A07-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR25A07-GAL4}attP2,Bloom 48055,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near ari-1 (FBgn0017418)",
J-254,R77B07-GAL4(III),w[1118],+,"P{y[+t7.7] w[+mC]=GMR77B07-GAL4}attP2/TM3, Sb[1]",Bloom 48336,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near opa (FBgn0003002)",
J-255,R85A02-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR85A02-GAL4}attP2,Bloom 48627,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near H15 (FBgn0016660)",
J-256,R19G06-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR19G06-GAL4}attP2,Bloom 48861,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near gfA (FBgn0086778)",
J-257,R27B03-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR27B03-GAL4}attP2,Bloom 49211,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near grn (FBgn0001138)",
J-258,R38F09-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR38F09-GAL4}attP2,Bloom 50013,"Pavan's Stock Request, Expresses GAL4 under the control of DNA sequences in or near rdgA (FBgn0261549)",
J-259,R12D05-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR12D05-GAL4}attP2,Bloom 48501,"Thad's Request, Expresses GAL4 under the control of DNA sequences in or near dys (FBgn0039411)",
J-260,R42B02-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR42B02-GAL4}attP2,Bloom 50145,Ivo's Request,
J-261,R69C05-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR69C05-GAL4}attP2,Bloom 39485,"Pavan's request, Expresses GAL4 under the control of DNA sequences in or near br (FBgn0000210)",
J-262,R18G08-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR18G08-GAL4}attP2,Bloom 47877,"Pavan's request, Expresses GAL4 under the control of DNA sequences in or near pdfr",
J-263,R13D11-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR13D11-GAL4}attP2,Bloom 48562,"Pavan's Request, Expresses GAL4 under the control of DNA sequences in or near Ggamma30A",
J-264,R84D01-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR84D01-GAL4}attP2,Bloom 40388,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near Eip93F",
J-265,R83A06-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR83A06-GAL4}attP2,Bloom 40347,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near Alh",
J-266,R35G07-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR35G07-GAL4}attP2,Bloom 49919,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near Eip74EF ",
J-267,R49E02-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR49E02-GAL4}attP2,Bloom 38687,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near E2f",
J-268,R69A03-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR69A03-GAL4}attP2,Bloom 39474,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near br",
J-269,R75B10-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR75B10-GAL4}attP2,Bloom 39884,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near mamo ",
J-270,R46D02-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR46D02-GAL4}attP2,Bloom 50263,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near Eip75B",
J-271,R79C08-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR79C08-GAL4}attP2,Bloom 40032,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near CG16779",
J-272,R30A09-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR30A09-GAL4}attP2,Bloom 49514,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near fdl ",
J-273,R75C06-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR75C06-GAL4}attP2,Bloom 39888,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near mamo",
J-274,R59H06-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR59H06-GAL4}attP2,Bloom 39230,"Thad's request, Expresses GAL4 under the control of DNA sequences in or near ftz-f1",
J-275,R83H12-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR83H12-GAL4}attP2,Bloom 40374,Peter's request,
J-276,R67B06-GAL4(III),w[1118],+,"P{y[+t7.7] w[+mC]=GMR67B06-GAL4}attP2/TM3, Sb[1]",Bloom 48294,Peter's request,
J-277,R72G03-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR72G03-GAL4}attP2,Bloom 48309,Peter's request,
J-278,R53A01-GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR53A01-GAL4}attP2,Bloom 38857,,
J-279,R25C01-GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR25C01-GAL4}attP2,Bloom 49115,,
J-280,R53A10-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR53A10-GAL4}attP2,Bloom 49582,,
J-281,R55A03-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR55A03-GAL4}attP2,Bloom 39095,,
J-282,R64H04-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR64H04-GAL4}attP2,Bloom 39323,Ysabel's request,
J-283,R38H02-GAL4(III),w[1118],+,P{y[+t7.7] w[+mC]=GMR38H02-GAL4}attP2,Bloom 47352,Ysabel's request,
J-284,R22E12-GAL4 (III),w[1118],+,P{y[+t7.7] w[+mC]=GMR22E12-GAL4}attP2,Bloom 48988,Thad's request,
,,,,,,,
,,,,,,,
LexA drivers,,,,,,,
L-01,Tdc2-LexA (x),"w[*], Tdc2-LexA::VP16 #55 / FM7",+,+,"Certel lab, 11/2012","Burke et al, 2012",
L-02,Tdc2-LexA (III),w[*],+,Tdc2-LexA::VP16 #26 / TM3 Sb,"Certel lab, 11/2012","Burke et al, 2012",
L-03,R57C10-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR57C10-lexA}attP40/CyO,+,Bloom 52817,pan-neuronal driver,
L-04,R24E12-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR24E12-lexA}attP40,+,Bloom 52725,Marie's stock request,
L-05,R59C05-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR59C05-lexA}attP40,+,Bloom 54174,Marie's stock request,
L-06,R34E03-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR34E03-lexA}attP40,+,Bloom 54251,Akira's stock request,
L-07,R27B03-lexA (II),w[*], P{y[+t7.7] w[+mC]=GMR27B03-lexA}attP40,+,Bloom 54606,Vivek Jayaraman's Lobula plate driver,
L-08,R42H07-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR42H07-lexA}attP40,+,Bloom 54099,Anne/Thad's stock request,
L-09,R24C04-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR24C04-lexA}attP40,+,Bloom 54601,Anne/Thad's stock request,
L-10,R19C08-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR19C08-lexA}attP40,+,Bloom 52543,Anne/Thad's stock request,
L-11,R29E05-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR29E05-lexA}attP40/CyO,+,Bloom 53524,Thad's stock request.  Strong driver in many wing steering muscles.,
L-12,R20C05-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR20C05-lexA}attP40/CyO,+,Bloom 54687,Marie's stock request.  ,
L-13,R77F05-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR77F05-lexA}attP40,+,Bloom 54265,Marie's stock request.  ,
L-14,ortC1a-LexA::VP16 (II),yw hs-flp[122],ortC1a-LexA::VP16 / CyO,TM2/ TM6B,Chi-hon Lee lab #2956. 8/2014,"Peter's stock request.  ""Multiple Redundant Medulla Projection Neurons Mediate Color Vision in Drosophila."" ",
L-15,"ortC1a-LexADBD ; ET24a-dVP16AD (II, III)","yw, hs-flp[1]",OrtC1a-LexA #42 / CyO , ET24a-dVP16AD / TM6B,Chi-hon Lee stock #3206. 8/2014," ""Multiple Redundant Medulla Projection Neurons Mediate Color Vision in Drosophila."" Stock also known as Tm20-LexA.",
L-16,rh3-LexA; LexAop-CD8-GFP ,yw[67],rh3-LexA / CyO,LexAop-CD8-GFP / TM6B Tb,"Jens Rister in Claude Desplan's lab, 9/2014","""Iroquois Complex Genes Induce Co-Expression of rhodopsins in Drosophila"" in PLOS Biology (2008)",
L-17,R31E10-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR31E10-lexA}attP40,+,Bloom 52712,Thad's stock request.  ,
L-18,R39E01-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR39E01-lexA}attP40,+,Bloom 52776,Thad's stock request.  ,
L-19,R38H06-lexA (II),w[*],P{y[+t7.7] w[+mC]=GMR38H06-lexA}attP40,+,Bloom 52775,Thad's stock request.  ,
L-20,R29E05-lexA (II),w[1118],P{y[+t7.7] w[+mC]=GMR29E05-lexA}attP40/CyO,+,Bloom 53524,Thad's stock request.  ,
L-21,R29E05-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR29E05-lexA}attP40/CyO,+,Bloom 53524,Thad's stock request.  ,
L-22,R57C10-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR57C10-lexA}attP40/CyO,+,Bloom 52817,,
L-23,R27B03-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR27B03-lexA}attP40,+,Bloom 54606,,
L-24,R19C08-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR19C08-lexA}attP40,+,Bloom 52543,,
L-25,R24E12-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR24E12-lexA}attP40,+,Bloom 52725,,
L-26,R85A02-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR85A02-lexA}attP40,+,Bloom 54379,"Pavan's Request, Expresses lexA under the control of DNA sequences in or near H15.",
L-27,R70E06-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR70E06-lexA}attP40,+,Bloom 54928,"Pavan's Request, Expresses lexA under the control of DNA sequences in or near mtt.",
L-28,R77B07-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR77B07-lexA}attP40,+,Bloom 54955,"Pavan's Request, Expresses lexA under the control of DNA sequences in or near opa.",
L-29,R84A01-lexA(II),w[1118],P{y[+t7.7] w[+mC]=GMR84A01-lexA}attP40,+,Bloom 54984,"Pavan's Request, Expresses lexA under the control of DNA sequences in or near bon.",
L-30,R71D08-lexA(II),w[1118],"P{y[+t7.7] w[+mC]=GMR71D08-lexA}attP40
",+,Bloom 52841,"Thad's request, Expresses lexA under the control of DNA sequences in or near dally",
L-31,Act88F-lexA-VP16 (II),?,Act88F-lexA-VP16/CyO,+,"Frank Schnorrer, Germany",Ordered for Carlos Lois,
L-32,Act88F-lexA-VP16 (III),w*?,+,Act88F-lexA-VP16/TM3,"Frank Schnorrer, Germany","white eyes seen, Ordered for Carlos Lois",
,,,,,,,
,,,,,,,
Mutations/other,nickname,chromosome I,chromosome II,chromosome III,"source, date",notes,
M-01,"TBH[nm18], w+ (x)","Tbh[nm18], w+ / FM7c B",+,+,"Marie (from Bjorn Brembs lab), 7/2011","Flies are null for tyramine B-hydroxylase, the enzyme that makes octopamine; Schwaerzel et al., 2003",
M-02,TBH[nm18]; ; hs-TBH,"Tbh[nm18], w[1118]",+,P{hsp–TBH},"Marie (from Bjorn Brembs lab), 8/2011","Schwaerzel et al., 2003",
M-03,w[1118] (x),w[1118],+,+,"Jay Parrish, 12/2011",--,
M-04,norpA[7]; ; 95D06-Gal4,norpA[7],+,P{y[+t7.7] w[+mC]=GMR95D06-GAL4}attP2,"Sustar made, 4/2014","Cross M-04 to M-05 to do ReachR activation specifically in B1MN, in blind flies.",
M-05,norpA[7]; UAS-ReachR ; 95D06-Gal4,norpA[7],pJFRC2 10x UAS with IVS{ReaChR} attP40 / CyO,P{y[+t7.7] w[+mC]=GMR95D06-GAL4}attP2,"Sustar made, 4/2014","Cross M-04 to M-05 to do ReachR activation specifically in B1MN, in blind flies.",
M-06,y[1] ; ; e[1],y[1],+,e[1]/ TM3 Sb,,,
M-07,tub Gal80[ts] (x),"P{w[+mC]=tubP-GAL80[ts]}Sxl[9], w[+]/FM7c",+,+,"Bloom 7016, 9/2012","Anne S recombined this with red eyes, 1/2013",
M-08,myosin-GFP (II),"y[*], w[*]",myosin heavy chain-GFP [c110]/ CyO,+,"Thomas Lab, Salk, 10/2012",,
M-09,w[*]; ; Orco[1] ,w[*],+,Orco[1],Bloom 23129,,
M-10,w[*]; ; Orco[2] ,w[*],+,w[+*] Orco[2],Bloom 23130,,
M-11,Orco[2] CS (III),+ (CS),+ (CS),Orco[2],"Joel Levine, 11/2012, for Sweta's experiments","Schneider et al., 2012. Chemosensory mutant.  Orco[2]=Or83b[2]",
M-12,"poxn[ΔXBs6] (x, II)","ΔXBs6, Oregon-R",Poxn[ΔM22-B5],+,"Joel Levine, 11/2012, for Sweta's experiments","Krstic et al, 2009.  Schneider et al., 2012. ""The gustatory mutant poxnΔXBs6 has a deletion of the poxn gene with a partial transgenic rescue that effectively transforms gustatory sensillae, including those on the forelegs, into mechanosensory sensillae.""",
M-13,,,,,,,
M-14,"poxn, ΔPBs96.2 (II)",y[*] w[*],"Poxn[ΔM22-B5], P{W6 Poxn_resc} ΔPBs96.2 / CyO",+,"Noll lab, 11/2012. Their stock #  WB-528.","Krstic et al, 2009",
M-15,poxn[SuperA]158,?,"Poxn[ΔM22-B5], P{W6 Poxn_resc} SuperA158",+,"Noll lab, 11/2012. Their stock #  WB-489.","Krstic et al, 2009",
M-16,poxn[SuperA]158-119,w[1118],"Poxn[ΔM22-B5], P{W6 Poxn_resc} SuperA158-119",+,"Noll lab, 11/2012. Their stock #  WB-487.","Krstic et al, 2009",
M-17,"poxn[ΔXBs6] (x, II)",P{W6 Poxn_resc} ΔXBs6,Poxn[ΔM22-B5],+,"Noll lab, 11/2012. Their stock #  WB-476.","Krstic et al, 2009",
M-18,"poxn, ΔSfoBs (II)",?,"Poxn[ΔM22-B5], P{W6 Poxn_resc ΔSfoBs}127 ",,"Noll lab, 11/2012. Their stock #  WB-400.","""This stock is an improvement of the combination WB-476 and WB-528.  The lines do not carry any (judged by morphology) taste bristles on legs, wings, and labellum.""  ""These stocks have not been published, just cite us for those if you use them.""",
M-19,"poxn, ΔSfoBs (II)",w[1118],"Poxn[ΔM22-B5], P{W6 Poxn_resc} ΔSfoBs127 ",,"Noll lab, 11/2012. Their stock #  WB-392.","""This stock is an improvement of the combination WB-476 and WB-528.  The lines do not carry any (judged by morphology) taste bristles on legs, wings, and labellum."" ""These stocks have not been published, just cite us for those if you use them.""",
M-20,"poxn, ΔSfoBs (II)",w[1118],"Poxn[ΔM22-B5], P{W6 Poxn_resc} ΔSfoBs105",,"Noll lab, 11/2012. Their stock #  WB-391.","""This stock is an improvement of the combination WB-476 and WB-528.  The lines do not carry any (judged by morphology) taste bristles on legs, wings, and labellum."" ""These stocks have not been published, just cite us for those if you use them.""",
M-21,"y[1]; PromE(800)-Gal4 [Line 2m], Tub-Gal80ts ; e[1]",y[1],"PromE(800)-Gal4 [Line 2m], Tub-Gal80ts / CyO",e[1]/ TM2 Ubx e[1],"Anne made, 2/2013",For Sweta's experiments,
M-22,"y[1]; UAS-Stinger, UAS-hid; e[1]",y[1],"UAS-Stinger II, UAS-hid / CyO",e[1]/ TM2 Ubx e[1],"Anne made, 2/2013",For Sweta's experiments,
M-23,norpA[36] (x),w[*] norpA[36],+,+,Bloom 9048,For Thad's experiments.  Blind flies.,
M-24,norpA[36]; Foma-1-Gal4,w[+] norpA[36],Foma-1-Gal4/ CyO,+/TM6B floating,"Clandinin lab, 3/2013","For Thad's experiments.  Isogenized OregonR background.  (De Vries and Clandinin, 2012).",
M-25,norpA[36]; UAS-ChR2-YFP,w[+] norpA[36],UAS-ChR2-YFP/ CyO,+/TM6B floating,"Clandinin lab, 3/2013","For Thad's experiments.  Blind flies. Isogenized OregonR background. (De Vries and Clandinin, 2012)",
M-26,Ubx-flp (II),y[1] w[*],P{w[+mC]=Ubx-FLP}2,+,Bloom 42720,For Anne's haltere experiments.  ,
M-27,Ubx-flp (III),y[1] w[*],+,P{w[+mC]=Ubx-FLP}3,Bloom 42719,For Anne's haltere experiments.  Some Sb seen in the stock.,
M-28,TrpA1[1] mutant,w[*],+,TrpA1[1],Bloom 36342,"Heat insensitive flies, for Steve's laser experiments.",
M-29,norpA[7] (x),norpA[7],+,+,Bloom 5685,"Floris' request, to make colorblind flies with rh1-Gal4 and UAS-norpA.  (Schnaitmann et al, 2013)",
M-30,ey-flp (x),y[d2] w[1118] P{ry[+t7.2]=ey-FLP.N}2,+,+,"Anderson Lab, Bloom 5580, 4/2013",for Akira,
M-31,ey-flp (II),?,ey-flp,TM2 y+ / MRKS,"Anderson Lab, 4/2013",for Akira,
M-32,Mhc-Gal80 (II),y[*]w[*],Mhc-Gal80,+,"Luo Lab, 4/2013; Pauli et al., 2008; Mosca et al, 2012",Myosin heavy chain (muscle specific) Gal80,
M-33,elav-Gal80 (II),w[*],elav-Gal80/ CyO," MKRS/TM6B, Tb","Luo Lab, 4/2013; Yang et
al., 2009, Neuron 61(4): 519--526; Mosca et al, 2012",elav (pan neuronal) Gal80.  No curly seen 4/2013.,
M-34,elav-Gal80 (II),w[*],elav-Gal80/ CyO-AG, MKRS/TM3 Ser-AG,"Luo Lab, 4/2013; Yang et
al., 2009, Neuron 61(4): 519--526; Mosca et al, 2012","elav (pan neuronal) Gal80.  No curly or ser seen 4/2013.  AG=actin-GFP, but no gfp seen.",
M-35,Tdc2[R054] (II),?,Tdc2[R054] / CyO,+,2010,"For Marie.  Hardie, S.L., Zhang, J.X., Hirsh, J. (2007). ",
M-36,"orco[2], in HCS background (III)",+ (HCS),+ (HCS),orco[2],"Made in-house by backcrossing M-11 into an HCS for 5 generations.  -Anne, 1/2014",For Floris' experiments.,
M-37,,,,,,,
M-38,"FRT G13, tub-Gal80 ; R33H06-Gal4",+,P{w[+mW.hs]=FRT(w[hs])}G13 P{w[+mC]=tubP-GAL80}LL2,P{y[+t7.7] w[+mC]=GMR33H06-GAL4}attP2,"Anne made 5/2013, using stocks C-10 and J-80.",To be crossed with C-09 or M-40 for haltere MARCM.,
M-39,"FRT G13, tub-Gal80 ; R22E04-Gal4",+,P{w[+mW.hs]=FRT(w[hs])}G13 P{w[+mC]=tubP-GAL80}LL2,P{y[+t7.7] w[+mC]=GMR22E04-GAL4}attP2,"Anne made 5/2013, using stocks C-10 and J-75.",To be crossed with C-09 or M-40 for haltere MARCM.,
M-40,hs flp ; FRT G13 UAS-mCD8-GFP ; UAS-Kir2.1,"P{ry[+t7.2]=hsFLP}1, y[1] w[1118]",P{w[+mW.hs]=FRT(w[hs])}G13 P{w[+mC]=UAS-mCD8::GFP.L}LL5,P{w[+mC]=UAS-Hsap\KCNJ2.EGFP}7 / TM63 Sb,"Anne made, 6/2013.",To be crossed with M-38 or M-39 to make haltere MARCM.  Made from U-13  and C-09.,
M-41,VgBE-flp #6 (II),w[*],Vg[BE]-flipase #6 / CyO,+,"Mann Lab, 9/2013",BE=Boundary Enhancer.  Insertion #6.  Used to restrict Gal4 expression to the mesothorax (and also some metathorax).,
M-42,shakB[2],shakB[2],+,MKRS/TM6B,"Phelan Lab, 9/2013","shakB2 has been known to accumulate suppressors or somehow change such that the Giant Fibre electrophysiology phenotype becomes not as expected.  Marcus Allen has solved this in the past by out-crossing to white cs, and making a new stock. If you do have any problems with that line, Rod Murphey's lab at Florida Atlantic University should have it.",
M-43,fruFLP (III),w[*],+,fruFLP/TM3Sb,"Dickson Lab, 3/2014",Sweta's request.  Inagaki et al (2014) and Pan et al (2012).,
M-44,UAS>stop>trpA1myc (II),w[*],{UAS>stop>trpA1myc}VIE-260b/ CyO,+,"Dickson Lab, 3/2014",Sweta's request.  Inagaki et al (2014) and Pan et al (2012).,
M-45,norpA[7]; UAS-norpA,norpA[7],UAS-norpA,+,"Christopher Schnaitmann, 3/2014","Schnaitmann et al (2013), for making colorblind flies",
M-46,"rh1-Gal4, norpA[7]; UAS-norpA","rh1-Gal4, norpA[7]",UAS-norpA,+,"Christopher Schnaitmann, 3/2014","Schnaitmann et al (2013), for making colorblind flies",
M-47,"rh5[2], rh3[1], rh4[1], rh6[1] ",w[+],rh5[2] / CyO,"rh3[1], rh4[1], rh6[1] / TM3 Ser","Nina Vogt, 3/2014","colorblind mutants, unpublished, untested.  floating balancers",
M-48,"rh5[2], rh3[1], rh4[1], rh6[1] ",w[+],rh5[2] / CyO,+,"Nina Vogt, 3/2014","unpublished, untested.  floating balancers",
M-49,"rh5[2], rh3[1], rh4[1], rh6[1] ",w[+],+,"rh3[1], rh4[1], rh6[1] / TM6B Tb","Nina Vogt, 3/2014","unpublished, untested.  floating balancers",
M-50,norpA[36]; ninaE-norpA,w[*] norpA[36], P{w[+mC]=ninaE-norpA.W}2,+,Bloom 52276,ninaE promoter rescues norpA in R1-R6,
M-51,norpA[36] backcrossed,w[*] norpA[36],+,+,"Ainne made by backcrossing M-23 to HCS, 7 generations.",Backcrossed upon Floris' request,
M-52,Mi{ET1}alMB10407(II),w[1118],Mi{ET1}alMB10407,+,Bloomington 29123; PR44,"Brought by Pavan, ""Aristaless mutant Minos insertion
Strong slipping phenotype""",
M-53,Mi{MIC}alMI02606/SM6a(II),y1 w[*],Mi{MIC}alMI02606/SM6a,+,Bloomington 36013; PR45,"Brought by Pavan, ""Aristaless mutant Minos insertion
Weak slipping phenotype""",
M-54,Act88F-GFP (II),+,Act88F-EGFP #BT160,+,"Benton Lab 515, PR14","Brought by Pavan, ""Act88F-GFP, 2nd Chrom., Clean
FBI marker from Ramdya, PLOS ONE 2012""",
M-55,Act88F-GFP (III),+,+,Act88F-EGFP #BT173,Benton Lab 516; PR15,"Brought by Pavan, ""Act88F-GFP, 3rd Chrom., Clean
FBI marker from Ramdya, PLOS ONE 2012""",
M-56,Cha3-Gal80 (III),w[*],+,Cha3-Gal80 (No. 4; insertion not mapped),Matthias Landgraf; PR122,"Brought by Pavan, ""USED, 3rd chromosome
code #5""",
M-57, Cha3-Gal80 (III),w[*],Bl/CyO,Cha3-Gal80/TM6b,PR122 balanced; PR129,"Brought by Pavan, Cha3-Gal80 #5 balanced USED",
M-58,cll[dl9-2] (III),+,CyO/Sp,"cll[dl9-2]/TM6B, Tb","Tetsuya KOJIMA (Department of Integrated Biosciences, Grad School of Frontier Sciences, Uni. of Tokyo; Bioscience Bldg. Rm501, Kashiwa, Chiba 277-8562, Japan; +81-47136-3657; tkojima@k.u-tokyo.ac.jp","Brought by Pavan, clawless mutant, need to use deficiency het., some lethality",
M-59,al[ex] (II),+,"al[ex]/CyO, Act-GFP",+,"Tetsuya KOJIMA (Department of Integrated Biosciences, Grad School of Frontier Sciences, Uni. of Tokyo; Bioscience Bldg. Rm501, Kashiwa, Chiba 277-8562, Japan; +81-47136-3657; tkojima@k.u-tokyo.ac.jp","Brought by Pavan, antennaless mutant",
M-60, al[ex] stc[1] FRT39E (II),yw," al[ex] stc[1] FRT39E/CyO, Act-GFP",+,"Tetsuya KOJIMA (Department of Integrated Biosciences, Grad School of Frontier Sciences, Uni. of Tokyo; Bioscience Bldg. Rm501, Kashiwa, Chiba 277-8562, Japan; +81-47136-3657; tkojima@k.u-tokyo.ac.jp","Brought by Pavan, antennaless mutant",
M-61,al[ice] (II),yw,"al[ice]/CyO, Act-GFP",+,"Tetsuya KOJIMA (Department of Integrated Biosciences, Grad School of Frontier Sciences, Uni. of Tokyo; Bioscience Bldg. Rm501, Kashiwa, Chiba 277-8562, Japan; +81-47136-3657; tkojima@k.u-tokyo.ac.jp","Brought by Pavan, antennaless mutant",
M-62,"Df(2L)al, ds[al] (II)",yw,"Df(2L)al, ds[al]/CyO, act-GFP",+,"Tetsuya KOJIMA (Department of Integrated Biosciences, Grad School of Frontier Sciences, Uni. of Tokyo; Bioscience Bldg. Rm501, Kashiwa, Chiba 277-8562, Japan; +81-47136-3657; tkojima@k.u-tokyo.ac.jp","Brought by Pavan, 2L deficiency",
M-63, Df(3R)BSC678 (II),w[1118],"Df(3R)BSC678, P+PBac{w[+mC]=XP3.WH3}BSC678/TM6C, Sb[1] cu[1]",+,Bloomington 26530,"Brought by Pavan, 3R deficiency strain 93E1--93F14",
M-64,per[0] (x),"y-,per[0],w-",+,+,"Joel Levine, 2015","Period mutant with white eyes and yellow body, Background is either Canton S or Oregon R, might want to recross to HCS background",
